NO_ASET,SUB_ASET,STATUS_PENGELOLAAN_RINCIAN,NAMA_PENYEWA,NO_KONTRAK_SEWA,AWAL_PERJANJIAN,AKHIR_PERJANJIAN,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,PIHAK_YANG_MENEMPATI,TAHUN,PERIODE,USES_TYPE,NO_USES,SCAN,NO_ITEM
120507000311,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023143839657fe8efd0afd.pdf,1
120502001336,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023143905657fe909206e8.pdf,1
120505001021,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023143911657fe90f0bba7.pdf,1
120502001337,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023143944657fe930af0df.pdf,1
120507000312,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023144012657fe94cec2a2.pdf,1
120505000650,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12202023105601658257c1c4256.pdf,1
120502001338,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023144037657fe965f3e06.pdf,1
120507000313,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023144050657fe97231c26.pdf,1
120502001339,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),SPMT,2023,7,O003,1,storage/upload/scan_pengelolaan/12182023163819658004fb67929.pdf,1
120502001340,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023144306657fe9fa2a194.pdf,1
120504000438,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12202023124656658271c021656.pdf,1
120504003344,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023145248657fec404fcf2.pdf,1
120507000117,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120507000023,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120507000012,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120507000631,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120505000853,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120401000129,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,O007,1,,1
120502005025,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023152051657ff2d3acfc2.pdf,1
120507000026,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120507000049,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120507000073,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120508000125,0,,,,,,,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12182023153159657ff56f4f23f.pdf,1
120501000275,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),PT Pelindo,2023,7,O001,1,,1
120507000078,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120501000185,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),PT Pelindo(Persero),2023,7,O001,1,,1
120507000001,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120507000710,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120507000004,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120501000191,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120504001064,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,2023,7,O007,1,,1
120507000032,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo Regional 3,2023,7,O001,1,,1
120501000186,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Rumah DInas,2023,7,O001,1,,1
120507000085,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:34 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120504001210,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11112023232809654fab99438b9.pdf,1
120504001209,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11112023233010654fac1225ecc.pdf,1
120504001206,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11112023234258654faf1228dc8.pdf,1
120504001205,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11112023234507654faf9302f59.pdf,1
120504001204,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11112023234652654faffcb86ec.pdf,1
120504001132,0,,,,,,,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/11122023124623655066af5692c.pdf,1
120504001150,0,,,,,,,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/1112202313441865507442be2da.pdf,1
120504001152,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111220231345466550749a44215.pdf,1
120504001153,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111220231349026550755e4f002.pdf,1
120504001157,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11122023135054655075ce5b29b.pdf,1
120504001178,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111220231455576550850d9f35d.pdf,1
120504001179,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11122023145728655085682ea1a.pdf,1
120504001180,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11122023145907655085cbd1a84.pdf,1
120504001181,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/1112202315000265508602b2bdd.pdf,1
120504001584,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/111320230747546551723ade2d5.pdf,1
120504001583,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:26 GMT+0700 (Western Indonesia Time),,2023,7,O003,1,storage/upload/scan_pengelolaan/11132023075001655172b9a185d.pdf,1
120504000516,0,,,,,,,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12152023093919657bae4718bf9.pdf,1
120505002669,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120505002713,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120504000519,0,,,,,,,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12152023094220657baefcc9ecc.pdf,1
120501000734,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),General Manager,2023,7,O001,1,,1
120505002709,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120505002712,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120504002659,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),PTP,2023,7,O003,1,,1
120504002655,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),PTP,2023,7,O003,1,,1
120506003317,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Manager Keuangan & SDM,2023,7,O001,1,,1
120504002656,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),PTP,2023,7,O003,1,,1
120504003444,0,,,,,,,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,2023,7,,1,storage/upload/scan_pengelolaan/12152023100646657bb4b6b709c.pdf,1
120504002709,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),PTP,2023,7,O003,1,,1
120509000516,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120504002652,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),di kembalikan ke Pelindo dari PTP,2023,7,O001,1,,1
120504002662,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120506003218,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),GM Regional 2 Pangkalbalam,2023,7,O001,1,,1
120501000645,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Para Manajer,2023,7,O001,1,,1
120504002666,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),TPK,2023,7,O003,1,,1
120504002658,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),dikembalikan ke pelindo dari PTP,2023,7,O001,1,,1
120506003214,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),PT PTP Cabang Pangkalbalam,2023,7,O003,1,,1
120504002657,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),dikembalikan ke pelindo dari PTP,2023,7,O001,1,,1
120506003210,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Tidak Ada fisiknya lagi,2023,7,O001,1,,1
120504002661,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120504002651,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,2023,7,O001,1,,1
120506003182,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Regional 2 Pangkalbalam Group,2023,7,O001,1,,1
120506003186,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),PT PTP Cabang Pangkalbalam,2023,7,O003,1,,1
120509000854,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),Pelindo,2023,7,O001,1,,1
120504002710,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),MTI,2023,7,O003,1,storage/upload/scan_pengelolaan/12152023122029657bd40d07769.pdf,1
120504002643,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),,Wed Apr 17 2024 16:02:35 GMT+0700 (Western Indonesia Time),MTI,2023,7,O003,1,storage/upload/scan_pengelolaan/12152023122005657bd3f50861f.pdf,1
