0,1,2,3,4,5,6,7,8,9
6610,125161000072,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pembangunan Dermaga Log di Pel Dalam,1061
6701,125161000244,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Renov Rmh Dinas Pandu Thp 1 Cilincing,2302
6702,125161000184,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pmbngunan Gate dan Pnrangan Jalan di Wpu,1141
6703,125161000185,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pembangunan Gate in & out,1041
6704,125151000140,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Jasa Konsul Tambah Daya 3 MVA Elektrik Pelabuhan,2306
6705,125151000141,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,REKLASIFIKASI AKUN ATDK SD FEBRUARI 2019,2306
6706,125151000171,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,"3 MVA Pasang Cable Reel 1 QCC, 2 JIB CRANE, 4 RMGC",2306
6425,125141000071,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan Alat B/M 1 Unit Wheel Loader,1021
6426,125121000851,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pembangunan Pelabuhan Kalibaru Utara Tahap 1B,2011
6427,125121000852,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PEK JASA KONSULTAN REVIEW DESAIN PERBAIKAN BERAT,2311
6428,125121000958,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Addendum Pek.Jasa Knsltn Perb Berat Dermaga 01&02,2312
6429,125121000959,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PENGEMBANGAN PELABUHAN BENOA,2011
6430,125121000993,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Konsultan Pembaharuan dan Peng,2201
6515,125121000947,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Rehab Berat Renovasi Terminal Penumpang TBK,2211
6516,125121000980,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Jasa Konsultan Perencanaan Pengerukan Alur,2302
6517,125121000981,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Add Perkuatan Lapangan Penumpukan 223X,2302
6518,125141000055,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pngdn & Pmsngn 1 Sprdr utk CC 03&04 TPKS,1071
6519,125141000057,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pengadaan Forklift 7 Ton di Pel. Bima,1121
6520,125121000840,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,PENAMBAHAN BAK CURAH DI CPO ANTAR PULAU,2202
6611,125161000210,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Fisik Pelebaran Jln Akses Kalianget,1032
6612,125151000017,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Lebih buku Pngdn & pmbtn fslts hydr d drmg Tg Inta,1011
6613,125151000018,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Konsultan Power House Jamrud,1021
6614,125161000025,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pmbangunan kawasan Marina di T. Kalimas,1021
6615,125161000346,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Penyelidikan Tanah u/ DED Gdng & Data Tanah Ex.BGR,2304
6616,125161000204,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pmbngn Jlan Akss Pelb Gresik,1031
6707,125151000173,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Revital ATS/AMF Genset 03 Jaringan Listrik-Gudang,2306
6708,125161000075,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pembuatan Pipe Rack dan Peninggian Lahan,1061
6709,125161000245,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,JsKonsRenovSekolah Barunawati Jl Anjungan-Ganggeng,2302
6710,125161000267,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Js Konsul Renov Rmh Dinas Pandu-Tata xPos IV,2302
6711,125161000270,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Js Konsul Renov Rmh Dinas Pandu-Tata xPos IV,2302
6712,125151000142,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Jasa Konsultan Desain Penataan Jaringan Listrik,2309
6431,125121000994,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengawas Perbaikan Apron Muarajati II,2307
6432,125141000078,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan Wheel Loaders,1081
6433,125141000079,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan 4 Hopper Kap 15 m3 dan 2 kap 22 m3,1081
6566,125151000045,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Instalasi Penerangan & Genset di Maumere,1131
6567,125151000048,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Pekerjaan Penerangan untuk Kwsan Kupang,1141
6568,125161000201,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Pembangunan Long Room TPKS,1071
6659,125141000154,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Peren Pembang PH jrg & komp elektrifikasi Alat B/M,2304
6660,125141000155,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,PERBAIKAN BERAT ALAT BONGKAR MUAT,2304
6661,125141000156,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,ELEKTRIFIKASI CRANE,2304
6662,125141000140,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Peralatan Penanggulangan Tumpahan Minyak,2501
6663,125141000141,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Peng&Pemasangan Power Quality Equipment CC06 CC07,2501
6664,125141000157,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,PERBAIKAN BERAT ALAT BONGKAR MUAT,2304
6383,125121000886,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Addendum Peninggian Lapangan Penumpukan 107,2302
6384,125121000925,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pekerjaan Pendalaman Dermaga ex JICT 2,2011
6385,125121000926,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Addendum Perbaikan Berat Dermaga 01 02 di P.Balam,2312
6386,125131000047,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Docking Dan Top Overhoul KPC - 04,2216
6387,125131000048,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Docking Intermediate Survey KT Sei Deli II,2204
6388,125131000053,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,"Js Konsul Lap Penumpukan 215X, CDC Banda & Pasoso",2302
6479,125141000041,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Refurbishment CC 01 & CC 03 di T.Nilam,1021
6480,125121000828,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Hotel Survey Pbngnn Der Pel.Belinyu 6-14 Sep 2016,2312
6481,125121000829,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Hotel Survey Pbngnn Der Pel.Belinyu 19-26 Sep 2016,2312
6482,125121000877,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Perbaikan Lap 02 dan 03 Cabang Pelabuhan Pontianak,2306
6483,125121000878,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Perbaikan Lap 02 dan 03 Cabang Pelabuhan Pontianak,2306
6484,125121000972,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,PR Jaskon DED Perb DMG Sub Reg BaliNusra,1011
6569,125161000037,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Interior Ruang Kontrol di Stasiun Pandu,1061
6570,125161000348,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,ADD DOKUMEN AMDAL FASILITAS PEL MUARA PADANG,2304
6571,125161000349,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Kajian Sentral Informasi Maritim Pel. Muara Padang,2304
6572,125151000007,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Lnjtn pemotongan dermaga pelabuhan dalam,1061
6573,125151000008,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,"Pngdn tndn Air Fbr,Instls&rlksi twr tndn",1011
6574,125151000050,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Pembngn Jaringan Instalasi Fire Hydrant T Jamrud,1021
6665,125141000158,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,PERBAIKAN BERAT ALAT BONGKAR MUAT,2304
6666,125141000159,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,ELEKTRIFIKASI CRANE,2304
6667,125141000160,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,ELEKTRIFIKASI CRANE,2304
6668,125141000161,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,PERBAIKAN BERAT ALAT BONGKAR MUAT,2304
6669,125141000162,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,ELEKTRIFIKASI CRANE,2304
6670,125161000256,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Js Konsul Renov Rmh Dinas Pandu-Tata xPos IV,2302
6389,125131000054,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,"Js Konsul Lap Penumpukan 215X, CDC Banda & Pasoso",2302
6390,125121000887,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Perbaikan Berat Dermaga di Terminal Petikemas Koja,2011
7002,125161000634,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Pekerjaan Masjid PMLI,2011
7003,125161000530,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Add Pek Pengadaan Instalasi Pengelolaan Air Limbah,2309
7004,125161000465,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Pekerjaan Perencanaan Masjid IPC Corp Univ Ciawi,2301
7005,125161000531,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Pengadaan dan Pemasangan IPAL,2518
7006,125161000321,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Js Konsul Pembangunan Jalan Tembus Lahan x DKB,2302
7097,126502000012,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pekerjaan MNP Tahap 1B dan 1C,2501
7098,126501000039,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pmtangan lhn 11 ha Zona T. Cruise Glimas,1111
7099,126501000040,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pek. Pengembangan Kapasitas Terminal Teluk Lamong,1011
7100,125171000102,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Infrastruktur IT Operasional Cirebon,2301
7101,125171000103,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Infrastruktur IT Operasional Cirebon,2301
7102,126502000014,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,AUC Kapitalisasi Bunga Kalibaru 2023,2011
6809,125161000567,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Pengadaan & Pemasangan IPAL Samarinda,2503
6810,125171000068,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Implementasi Kontrak Blanket ESB Tahap II,2301
6811,125171000069,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Remote Crane Management&Monitoring System Thp II,2301
6812,125161000393,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Konsultan Pengawas Pekerjaan Pengadaan dan IPAL,2309
6813,125161000394,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Konsultan Pengawas Pekerjaan Pengadaan dan IPAL,2309
6814,125171000002,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:49 GMT+0700 (Western Indonesia Time),1,Pngdn Infra Jaringan & CCTV di CY Dmstik,1071
6905,125161000226,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:50 GMT+0700 (Western Indonesia Time),1,Pengadaan Meubeler dan Perlengkapan Terminal,2211
6906,125161000234,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:50 GMT+0700 (Western Indonesia Time),1,Addendum Js Konsul Renov Rmh Dinas Pandu Cilincing,2302
6907,125161000236,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:50 GMT+0700 (Western Indonesia Time),1,Renov Rmh Dinas Pandu Thp 1 Cilincing,2302
6908,125161000501,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:50 GMT+0700 (Western Indonesia Time),1,Renov Rmh Dinas Blok B2 Sutan Syahrir,2305
6909,125161000502,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:50 GMT+0700 (Western Indonesia Time),1,Pembangunan Unit Pengelolaan Limbah Cair,2201
6910,125161000277,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:50 GMT+0700 (Western Indonesia Time),1,Jasa Konsul DED Terminal Penumpang,2302
7007,125161000336,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Perbaikan Perpanjangan Jalan Jawa SID-Supervisi,2303
7008,125161000443,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Js Konsul Upgrade Stasiun Pandu JBI PTK,2301
7009,125161000444,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Knsltn Prncn Renovasi Terminal Penumpang Kwsn Bly,2312
7010,125161000421,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,FS Kawasan Ekonomi Pelabuhan Pulau Baai,2310
7011,125161000422,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,FS Kawasan Ekonomi Pelabuhan Pulau Baai,2310
7012,125161000211,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:51 GMT+0700 (Western Indonesia Time),1,Penataan Jalan Tanjung Tembaga Barat,1020
7109,125171000106,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Infrastruktur IT Operasional Cirebon,2301
7110,125171000107,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Infrastruktur IT Operasional SKA PBM TGN,2301
7111,126501000015,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pngdn alat ASC sbnyk 20 unit (Paket E),1011
7112,126501000016,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pmbngnn CY thp II (intrnsnl. dan domstk),1011
7113,125171000078,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Pengadaan Jasa Enhancement Module E-Procurement,2301
7114,125171000079,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:52 GMT+0700 (Western Indonesia Time),1,Implementasi Kontrak Blanket ESB Tahap II,2301
6391,125121000888,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Perbaikan Infrastruktur Terminal Ex. JICT 2,2011
6392,125121000927,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PR Jaskon Perkuatan Dinding Gd 610 KLMS,1024
6393,125121000928,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Knsltn SID Perbaikan Talud dan Aksesoris Dermaga,2305
6394,125131000049,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,"Docking Intermediate Srvey,Pnggntian Injector,Fuel",2202
6485,125121000973,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,PR Jaskon DED Rumah Kompos Benoa,1091
6486,125141000042,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,"""Pngdn 4 frklft kp.3,5;10;16;25T utk Jmrd""",1021
6487,125141000043,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pngdn 3 unit hppr kp utk ops di T. Jmrd,1021
6488,125121000830,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pek Pembangunan Dermaga Belinyu Tahap-1,2312
6489,125121000831,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Knsltn UKL UPL Drmg dan Lap Penmpukn Blnyu Tahap I,2312
6490,125121000879,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pematangan Term Curah Cair Dmg Samudera Pulau Baai,2310
6575,125161000341,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Reklas salah beban PO ATDK jasa konsultasi SIK,2304
6576,125161000378,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Kons Perenc Perb Jln Akses Blkg Gudang Muarajati,2307
6577,125161000038,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Pembuatan Pagar Area Stasiun Pandu,1061
6578,125161000051,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,"PENAMBAHAN JALUR INSTALASI KABEL PADA KLINIK PHC,",1061
6579,125161000052,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Jasa Konsultan Pengawas Pekerjaan Penataan Rumah D,1151
6580,125151000009,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Implemntsi Mstrpln TI System ERP,1011
6671,125161000086,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Penyiapan Terminal Cruise,1111
6672,125151000107,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Penggantian kabel pada instalasi Jaringan HUTM,2202
6673,125151000108,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pekerjaan Penerangan Lampu Jalan Raya Pelabuhan,2202
6674,125151000163,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,PEK. PEMB. INSTALASI PENGOLAHAN AIR LIMBAH (IPAL),2311
6675,125151000164,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,"3 MVA Pasang Cable Reel 1 QCC, 2 JIB CRANE, 4 RMGC",2306
6676,125151000188,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Fiber Optic Nusantara-Samudera-J.ConveyA-DCK02,2310
6395,125131000050,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pekerjaan Docking spesial Survey KT.Sei Deli,2214
6396,125131000057,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,DOCKING KT TELUK BAYUR II,2304
6397,125131000061,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Docking Kapal Tunda PT. JAI Tahun 2022,2302
6398,125121000985,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengerukan Alur Pelabuhan Belawan,2202
6399,125121000986,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Add Pek Perbaikan Rel QCC Dermaga 07&08,2306
6400,125141000058,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan Forklift 7 Ton Pel. Maumere,1131
6491,125121000880,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Addendum Peningkatan Lap Penumpukan 219X,2302
6492,125121000974,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,PR Jaskon DED RTG PAD CY03 TPKB,1011
6493,125121000975,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pekerjaan Renovasi Gudang 004 di Pelabuhan Panjang,2303
6494,125141000044,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pengadaan 1 unit Wheel Loader (2016),1051
6495,125141000045,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Pengadaan 1 unit mobil PMK Kap. 5000 m3,1061
6496,125121000832,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:46 GMT+0700 (Western Indonesia Time),1,Knsltn UKL UPL Drmg dan Lap Penmpukn Blnyu Tahap I,2312
6581,125151000010,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,JASA KONSULTAN PENGAWAS PEK LANJUTAN PEMASANGAN PI,1091
6582,125161000021,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:47 GMT+0700 (Western Indonesia Time),1,Pmbngnn twr msjd Baitul Hkam di Pel. TPR,1021
6583,125161000342,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Konsultansi Desain Interior Gedung Kantor IPC,2304
6584,125161000202,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pek Jembatan Timbang Pel Badas,1122
6585,125161000039,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Perbaikan Bangunan Depan Kantor Terminal Tegal,1061
6586,125161000063,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pengadaan container office representativ,1061
6677,125151000189,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pengembangan dan Peremajaan Perangkat CCTV Samudra,2310
6678,125161000258,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Js Konsul Renov Rmh Dinas Pandu-Tata xPos IV,2302
6679,125161000087,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Penataan Area Halaman dan Taman Kantor,1121
6680,125151000109,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pengadaan Tangki BBM Solar Kapasitas 10 KL Untuk,2207
6681,125151000110,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Peng & Pemasangan Tiang Lampu Highmast,2510
6682,125151000165,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,"3 MVA Pasang Cable Reel 1 QCC, 2 JIB CRANE, 4 RMGC",2306
6401,125141000062,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan 6 Unit TT,1151
6402,125121000843,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengerukan Alur Pelabuhan Belawan,2202
6403,125121000844,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PENGGANTIAN BERAT BOLDER DI PELABUHAN BELAWAN,2202
6404,125121000950,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PR Jaskon Studi Landsubsidence Batang,1011
